ltot		l1		l2		l3		dtof	dlambda		dtof1ord	dMterm	dSterm	dXterm	dDterm
 5382.345730    5000.398181     204.489244     177.458305   5.892710e-003   -2.257957e-003   2.813394e-009   0.000000e+000   2.726196e-009   1.608800e-009   -1.521602e-009
 5378.445652    4995.989400     201.363663     181.092589   -4.267464e-005   1.781336e-003   -1.243867e-009   0.000000e+000   -1.827774e-009   8.234728e-010   -2.395650e-010
 5376.734092    5003.790358     198.180944     174.762790   -9.655574e-003   3.040204e-003   2.335063e-009   0.000000e+000   1.315807e-009   9.138843e-010   1.053710e-010
 5382.795177    4995.858308     203.418438     183.518431   2.653570e-005   -3.204470e-003   3.693637e-010   0.000000e+000   -6.635801e-010   -7.399808e-010   1.772925e-009
 5372.524157    4996.194546     200.252813     176.076798   3.330909e-003   8.837400e-003   -1.714184e-009   0.000000e+000   -2.335065e-009   5.160874e-010   1.047937e-010
 5382.481140    5002.098496     201.574001     178.808643   1.899510e-003   -2.706735e-003   -3.703399e-010   0.000000e+000   2.430946e-009   -2.095079e-009   -7.062067e-010
 5378.495625    5002.676537     195.764207     180.054881   -1.978010e-003   1.581599e-003   -2.005825e-010   0.000000e+000   -6.169559e-010   -5.134598e-010   9.298332e-010
 5384.048713    4999.710814     203.808995     180.528904   -2.714844e-003   -4.842781e-003   1.555719e-009   0.000000e+000   2.202682e-009   -5.479642e-010   -9.899814e-011
 5384.220770    5004.398459     198.854572     180.967739   -2.991967e-003   -5.060307e-003   1.987032e-009   0.000000e+000   2.299347e-009   4.217977e-011   -3.544952e-010
 5375.193513    4995.473097     201.459875     178.260541   -1.507587e-002   4.411890e-003   -3.557934e-009   0.000000e+000   -2.027492e-009   -5.946443e-010   -9.357976e-010
 5376.629080    5000.489620     199.791661     176.347799   3.099916e-003   4.099392e-003   -8.538476e-010   0.000000e+000   6.377280e-011   3.757904e-011   -9.551994e-010
 5386.331882    4996.441346     204.058633     185.831903   -2.863179e-003   -7.468986e-003   -5.021094e-010   0.000000e+000   1.134055e-010   -6.795504e-010   6.403549e-011
 5384.829367    5001.020512     201.622743     182.186112   -9.483615e-004   -5.607473e-003   1.312323e-009   0.000000e+000   1.784109e-009   -7.219764e-010   2.501909e-010
 5380.517542    4995.171660     202.535567     182.810315   -7.860132e-003   -1.171855e-003   -1.692994e-009   0.000000e+000   -1.673489e-009   -1.134320e-010   9.392705e-011
 5381.640792    4999.791034     198.802120     183.047638   6.281042e-003   -1.420881e-003   -1.249160e-009   0.000000e+000   -6.344912e-010   -1.673617e-009   1.058948e-009
 5374.464795    4997.092020     200.202279     177.170496   -3.839533e-004   6.331158e-003   -1.882978e-009   0.000000e+000   -1.785305e-009   -6.537350e-010   5.560613e-010
 5372.774481    4996.286060     200.113827     176.374593   -1.107086e-003   8.222524e-003   -2.420440e-009   0.000000e+000   -2.315079e-009   -1.665992e-010   6.123824e-011
 5380.004730    4998.699322     199.449317     181.856092   -1.127220e-003   -8.831570e-005   1.778180e-010   0.000000e+000   -1.261196e-009   5.544842e-012   1.433470e-009
 5380.387600    4999.846094     205.143273     175.398234   1.812526e-003   -3.115560e-004   1.744688e-009   0.000000e+000   2.797525e-009   -8.639085e-010   -1.889282e-010
 5376.366937    4995.786118     201.482364     179.098455   -1.151421e-003   4.087840e-003   -1.934293e-009   0.000000e+000   -1.853491e-009   -8.397071e-010   7.589053e-010
 5379.599204    5001.665523     201.531370     176.402311   7.067912e-003   9.797948e-004   1.535032e-009   0.000000e+000   1.725292e-009   3.529249e-010   -5.431846e-010
 5374.809664    4995.456870     201.188295     178.164499   -2.948862e-003   5.745770e-003   -3.433690e-009   0.000000e+000   -2.060008e-009   -1.565707e-009   1.920249e-010
 5377.401296    4998.367472     203.145439     175.888385   3.200894e-003   3.219513e-003   -4.631199e-010   0.000000e+000   7.227661e-010   -2.708830e-010   -9.150030e-010
 5383.159661    5002.020597     201.845535     179.293529   2.264163e-003   -3.457893e-003   1.629778e-010   0.000000e+000   2.489387e-009   -1.124472e-009   -1.201937e-009
 5376.892253    5003.407090     195.678583     177.806580   6.583947e-004   3.617332e-003   -9.517791e-010   0.000000e+000   -3.919996e-010   -8.274655e-012   -5.515048e-010
 5382.644281    5001.611341     200.907455     180.125485   -1.275181e-002   -3.970617e-003   1.862078e-009   0.000000e+000   1.447815e-009   -1.031778e-009   1.446040e-009
 5379.946129    4998.118270     198.370454     183.457405   5.219165e-003   4.456106e-004   -2.392896e-009   0.000000e+000   -2.058246e-009   -1.664716e-009   1.330066e-009
 5372.727352    5001.339317     195.592346     175.795689   1.706177e-003   8.483905e-003   -6.941834e-010   0.000000e+000   -1.829945e-009   9.424854e-010   1.932760e-010
 5379.947187    5000.598785     198.303016     181.045386   8.471561e-004   1.229088e-004   -1.329754e-009   0.000000e+000   -4.885310e-010   -3.160424e-010   -5.251808e-010
 5374.414862    4997.242177     200.464341     176.708345   -3.536666e-003   6.156518e-003   -2.884914e-009   0.000000e+000   -1.524918e-009   -8.382878e-010   -5.217079e-010
 5378.068407    5003.491155     197.521496     177.055756   3.823198e-003   2.498957e-003   -1.335227e-009   0.000000e+000   7.807991e-010   -7.261980e-010   -1.389828e-009
 5377.683941    4995.933075     201.597865     180.153002   1.926145e-003   2.801031e-003   -1.614612e-010   0.000000e+000   -1.923598e-009   1.085388e-009   6.767490e-010
 5382.382180    4999.851980     200.363768     182.166431   -3.499973e-004   -2.758595e-003   3.085033e-010   0.000000e+000   1.134385e-010   3.069099e-010   -1.118451e-010
 5378.856454    4996.596826     199.723920     182.535708   5.585279e-003   1.723538e-003   -1.633591e-009   0.000000e+000   -2.250173e-009   -8.336291e-010   1.450211e-009
 5383.639171    5001.610108     200.502585     181.526478   5.749717e-003   -3.751430e-003   -8.571363e-010   0.000000e+000   1.391621e-009   -1.589990e-009   -6.587674e-010
 5375.470992    4997.490427     201.166243     176.814323   -5.948639e-003   4.764636e-003   -1.513381e-009   0.000000e+000   -9.408097e-010   7.594188e-010   -1.331990e-009
 5380.448931    5002.181463     194.985529     183.281939   -1.391353e-003   -6.175055e-004   8.739267e-010   0.000000e+000   -1.604262e-009   8.552175e-010   1.622971e-009
 5389.396547    5004.975656     197.942888     186.478002   1.129026e-002   -9.937070e-003   5.051962e-010   0.000000e+000   2.034159e-009   -1.532201e-009   3.238729e-012
 5377.288956    5002.349365     197.576366     177.363225   3.285735e-003   3.354823e-003   -1.366606e-009   0.000000e+000   2.506222e-011   -7.557872e-010   -6.358807e-010
 5381.585724    5000.621647     197.036932     183.927145   -2.536028e-003   -2.005859e-003   4.185253e-011   0.000000e+000   -1.473535e-009   1.253780e-009   2.616071e-010
 5381.597932    4998.510796     205.691511     177.395625   1.129484e-002   -1.003149e-003   1.694433e-009   0.000000e+000   2.060272e-009   9.459832e-010   -1.311822e-009
 5379.856242    5002.232061     196.401991     181.222190   3.303694e-003   4.079328e-004   -3.249593e-009   0.000000e+000   -5.929829e-010   -1.573069e-009   -1.083541e-009
 5373.014972    5000.094338     196.111853     176.808781   6.220020e-003   8.485260e-003   2.880016e-010   0.000000e+000   -2.489264e-009   1.931851e-009   8.454150e-010
 5377.362371    4995.652047     204.457932     177.252392   -1.367604e-003   2.928137e-003   -8.288108e-010   0.000000e+000   -2.143222e-010   -1.730260e-010   -4.414626e-010
 5376.413599    4997.288323     200.665240     178.460037   -2.326725e-003   3.947734e-003   -1.644135e-009   0.000000e+000   -1.322803e-009   5.426208e-011   -3.755943e-010
 5379.619292    4996.440418     204.643051     178.535823   -1.680833e-003   3.133737e-004   2.470419e-010   0.000000e+000   4.557641e-010   5.942729e-010   -8.029951e-010
 5379.953380    5000.456515     196.525469     182.971395   -4.069553e-003   -2.457384e-004   -4.686842e-010   0.000000e+000   -1.912924e-009   1.237388e-009   2.068526e-010
 5381.644590    5005.824347     197.453156     178.367087   -1.685394e-002   -3.125886e-003   4.545198e-009   0.000000e+000   1.972537e-009   1.918334e-009   6.543268e-010
 5384.867266    5002.992431     200.389401     181.485434   -9.181809e-003   -6.255768e-003   3.966260e-009   0.000000e+000   2.033790e-009   1.213689e-009   7.187812e-010
 5381.111822    4996.389129     202.043313     182.679380   -3.715423e-004   -1.303113e-003   9.500629e-010   0.000000e+000   -1.198383e-009   6.885533e-011   2.079591e-009
 5385.040919    5001.738663     201.619132     181.683124   2.677340e-003   -5.583472e-003   1.320093e-009   0.000000e+000   1.932880e-009   -1.766053e-010   -4.361812e-010
 5373.554843    4998.002654     199.345573     176.206616   -1.081824e-002   6.609678e-003   -2.493857e-009   0.000000e+000   -1.832631e-009   7.900173e-010   -1.451243e-009
 5376.691047    4997.615293     198.387920     180.687835   -1.552409e-002   2.657872e-003   -4.053672e-009   0.000000e+000   -2.424415e-009   -6.649682e-010   -9.642895e-010
 5372.578021    4998.424826     197.587363     176.565832   -1.719510e-003   8.403523e-003   -2.294846e-009   0.000000e+000   -2.494494e-009   7.567608e-010   -5.571131e-010
 5384.334973    5000.331303     197.562516     186.441155   6.113634e-003   -4.522152e-003   -4.917067e-010   0.000000e+000   -1.155457e-009   6.374292e-010   2.632124e-011
 5382.381563    5005.496551     197.177482     179.707530   -1.247818e-003   -2.823877e-003   1.933573e-010   0.000000e+000   2.031279e-009   -1.634880e-009   -2.030411e-010
 5382.048847    5001.469302     200.379245     180.200300   -2.315879e-003   -2.520838e-003   2.076417e-010   0.000000e+000   1.226415e-009   4.113650e-010   -1.430138e-009
 5379.812411    4997.548541     202.468496     179.795374   -8.684664e-003   -4.233171e-004   -8.921324e-010   0.000000e+000   -1.678813e-010   4.941078e-010   -1.218359e-009
 5376.838192    5003.067471     195.813467     177.957255   -3.879026e-003   3.345609e-003   -1.506094e-009   0.000000e+000   -5.016915e-010   5.808149e-010   -1.585218e-009
 5384.499667    5000.401045     200.457648     183.640973   2.764325e-003   -4.956954e-003   -4.324844e-010   0.000000e+000   2.611044e-010   -5.970142e-010   -9.657455e-011
 5378.988229    5001.703615     195.633387     181.651227   6.434033e-003   1.634648e-003   -1.335590e-009   0.000000e+000   -1.352608e-009   4.794489e-010   -4.624308e-010
 5377.050265    4998.757798     197.339271     180.953195   -4.660017e-003   3.044484e-003   -1.157263e-009   0.000000e+000   -2.634847e-009   1.131342e-009   3.462417e-010
 5381.604468    4999.578997     197.290345     184.735126   -3.461189e-003   -2.095367e-003   -1.305033e-009   0.000000e+000   -1.882771e-009   7.438601e-010   -1.661219e-010
 5381.891593    5003.527079     197.824297     180.540217   -7.247141e-003   -2.702971e-003   2.635647e-009   0.000000e+000   7.182342e-010   1.072400e-009   8.450133e-010
 5381.020307    5001.289024     199.559711     180.171572   1.187682e-003   -1.083491e-003   -4.439808e-010   0.000000e+000   6.909534e-010   -8.362665e-010   -2.986677e-010
 5380.054274    4996.300529     200.275179     183.478566   -3.446841e-004   -8.763557e-005   -8.935609e-010   0.000000e+000   -2.331166e-009   1.516899e-010   1.285915e-009
 5379.254941    4995.850246     203.349289     180.055407   -1.879510e-003   7.170148e-004   -1.504012e-009   0.000000e+000   -5.950461e-010   -1.157692e-009   2.487259e-010
 5377.980785    5002.840947     196.991613     178.148225   -6.254376e-003   1.858296e-003   4.133512e-010   0.000000e+000   5.359684e-011   -2.959083e-010   6.556627e-010
 5374.837558    4996.081697     200.756704     177.999156   -1.253117e-003   5.838506e-003   -2.727879e-009   0.000000e+000   -2.158262e-009   -1.034388e-009   4.647715e-010
 5381.368223    4996.126460     202.872848     182.368915   1.809820e-003   -1.436894e-003   7.947612e-010   0.000000e+000   -9.882498e-010   1.188100e-009   5.949111e-010
 5379.993173    5001.414130     197.765626     180.813417   -2.898340e-003   -2.052858e-004   2.484361e-009   0.000000e+000   -5.304745e-010   1.583915e-009   1.430921e-009
 5382.695035    5000.539332     200.509913     181.645789   -1.714948e-003   -3.217643e-003   1.578552e-009   0.000000e+000   3.971665e-010   1.135197e-010   1.067866e-009
 5374.045624    5001.033609     195.634051     177.377963   -1.450520e-002   5.773760e-003   -4.235220e-009   0.000000e+000   -1.839943e-009   -4.217001e-010   -1.973577e-009
 5377.358327    4997.669443     203.011267     176.677617   -3.395864e-004   3.008413e-003   1.040141e-009   0.000000e+000   2.364354e-010   2.982980e-010   5.054078e-010
 5382.041516    5003.487330     199.664936     178.889250   4.453942e-003   -2.014820e-003   -3.222245e-010   0.000000e+000   2.052383e-009   -7.772998e-010   -1.597308e-009
 5380.510969    4995.853767     202.451598     182.205603   1.930444e-003   -4.444579e-004   -1.154314e-010   0.000000e+000   -1.273341e-009   3.835686e-010   7.743406e-010
 5381.927361    4997.598788     199.725876     184.602697   1.067507e-003   -2.132814e-003   -1.002683e-009   0.000000e+000   -1.699674e-009   4.386878e-010   2.583033e-010
 5381.216500    4998.496999     204.177458     178.542044   -9.605750e-005   -1.402950e-003   2.832356e-009   0.000000e+000   1.354428e-009   8.343403e-010   6.435878e-010
 5377.993937    4993.988476     203.603742     180.401719   -1.732376e-002   1.028931e-003   -3.801670e-009   0.000000e+000   -1.624785e-009   -1.330849e-009   -8.460365e-010
 5382.124621    5003.839396     195.403840     182.881385   3.028713e-003   -2.214892e-003   -1.659526e-009   0.000000e+000   -2.284284e-010   -7.406430e-010   -6.904547e-010
 5384.649286    5000.631239     201.005360     183.012687   -3.753680e-003   -5.607258e-003   1.934959e-009   0.000000e+000   8.126065e-010   -1.508169e-010   1.273170e-009
 5381.675821    5000.145559     199.300336     182.229927   -9.523137e-005   -1.929779e-003   1.960462e-009   0.000000e+000   -6.156381e-010   1.709397e-009   8.667030e-010
 5374.894389    5001.922148     196.964580     176.007661   2.678086e-003   6.062502e-003   7.514120e-010   0.000000e+000   -6.929533e-010   1.476899e-009   -3.253382e-011
 5373.432325    4996.173678     201.267693     175.990954   -1.095640e-003   7.466415e-003   -1.962713e-009   0.000000e+000   -1.704581e-009   -5.372300e-010   2.790986e-010
 5381.467954    4998.534780     202.213348     180.719825   -9.943435e-004   -1.757440e-003   1.913555e-009   0.000000e+000   4.733067e-010   3.304566e-010   1.109791e-009
 5380.589855    4995.744026     204.244478     180.601350   -9.065004e-003   -1.343412e-003   -2.586076e-009   0.000000e+000   -1.709585e-010   -1.488151e-009   -9.269665e-010
 5375.745417    4996.602029     202.054729     177.088659   -2.156612e-002   3.299883e-003   -2.739582e-009   0.000000e+000   -1.107812e-009   4.104465e-010   -2.042216e-009
 5382.164233    4998.404721     205.288845     178.470666   4.794786e-003   -2.130509e-003   2.140885e-009   0.000000e+000   1.903896e-009   1.220395e-009   -9.834056e-010
 5382.703125    4997.690426     203.536033     181.476665   -3.055180e-003   -3.325419e-003   1.382647e-009   0.000000e+000   5.565503e-010   -5.171513e-010   1.343248e-009
 5380.899022    5003.508772     195.260858     182.129391   6.370016e-003   -5.633312e-004   9.377136e-010   0.000000e+000   -4.154524e-010   8.904521e-010   4.627139e-010
 5379.790401    5001.843346     198.526889     179.420166   1.433723e-003   3.459994e-004   -1.046256e-009   0.000000e+000   3.506142e-010   -6.648988e-010   -7.319712e-010
 5377.577485    4998.279781     201.001105     178.296599   -1.852905e-003   2.645317e-003   -2.746784e-010   0.000000e+000   -6.745903e-010   1.261477e-009   -8.615650e-010
 5376.140205    4994.208758     204.083994     177.847454   -1.276674e-002   3.493711e-003   -1.603291e-009   0.000000e+000   -1.509195e-009   1.058658e-009   -1.152754e-009
 5376.619465    4999.047156     199.869113     177.703196   3.402842e-004   3.907392e-003   -6.146799e-010   0.000000e+000   -6.701632e-010   1.924559e-010   -1.369726e-010
 5377.202116    4996.046410     204.533302     176.622404   3.098070e-003   3.440791e-003   1.251105e-009   0.000000e+000   1.308389e-010   8.237992e-010   2.964665e-010
 5383.856321    5002.217047     201.000889     180.638384   -1.384691e-002   -5.440280e-003   2.611873e-009   0.000000e+000   1.899146e-009   -5.706332e-010   1.283359e-009
 5383.889059    4997.847242     204.547774     181.494043   -9.039512e-004   -4.526756e-003   2.397973e-009   0.000000e+000   1.095414e-009   3.069938e-011   1.271859e-009
 5375.372596    4999.577690     198.198512     177.596394   -1.036264e-002   4.552901e-003   -1.931329e-009   0.000000e+000   -1.509885e-009   1.028605e-009   -1.450049e-009
